G,0.054933142203647846,0.07427063712003999,0.1053793004466218,0.15415707673744944,0.029914364932092524,0.07897984743142716,0.1286376723493828,0.06285435073742496,0.1110098486831497,0.05107472132020191,0.011549312372375614,0.010322366799484143,0.008509166057880454,0.005270818898667569,0.006177526231014392,0.00955557108090975,0.005253612286755371,0.012154832691016578,0.006528373430157839,0.0068372584918130475
G,0.05626544568837198,0.07578222923521588,0.1055289278242233,0.15400101262277557,0.029750246823883403,0.07872196213106675,0.12839996147951555,0.06291890210329804,0.1110001336705645,0.0510135810547484,0.011894447272137603,0.010235004438211102,0.008488725754863058,0.005332042226372925,0.0063786226364820585,0.009765673377440262,0.005625625322847443,0.012142662323019455,0.006532683033673833,0.006843433679689451
G,0.05715498525457073,0.07728222953435393,0.10503292177393131,0.153949044262236,0.030882691426444103,0.0784947273814145,0.1290741208487161,0.06141408428821841,0.11046773133240065,0.051880244470501914,0.012363687503864998,0.01065252906514537,0.008219209699300076,0.005362889190839796,0.007670178167469206,0.009489087293027266,0.005932639779313413,0.011786804948789288,0.006897381785212947,0.006034451483279943
G,0.05837490344240189,0.07900301195930802,0.10538782518158704,0.15455774796276,0.031233819139631656,0.07735048499604279,0.12884732206432223,0.05964530248745701,0.10980109380065448,0.05280728841082771,0.013481121564407162,0.012490991639920075,0.008698998772690179,0.006358629134662228,0.00791929591796826,0.00920700875186338,0.005780219811681302,0.011232040123959036,0.006331932438374219,0.006359383784663744
G,0.05762410445630216,0.07898548929625816,0.10566263844030352,0.1547048574054517,0.03163493324625916,0.0777321279476769,0.1290685355220116,0.05942683709525983,0.10946219041974944,0.0526759794514882,0.014912843674815828,0.01251395230988515,0.008550114109592057,0.006196241073727687,0.00828648131425874,0.009380260993673428,0.005761805168096363,0.011326468395352054,0.006771170018976192,0.006453902160216274
G,0.05786215752863114,0.07846070938066146,0.10376432618519893,0.15180005941075153,0.03076567456788095,0.0760904060810331,0.1267565744205886,0.05833548011249926,0.10783129768248953,0.05198176256891272,0.014981284780634175,0.012875094084284559,0.011383324530979937,0.01312151701126735,0.00904195322551018,0.010152477888239487,0.009501803982847851,0.011010758657140978,0.007737114137997394,0.007226640416530189
G,0.05582930223212007,0.07731301162980636,0.1034435359430315,0.15083611992795634,0.030936285755816438,0.07603167580321242,0.12590444667872153,0.05747628655727625,0.10630042011421865,0.05122116688390731,0.016334099994744174,0.013289904635284244,0.011393702006904606,0.013517167133149339,0.009174282282400019,0.010127627952416408,0.009735612596125735,0.011066823044540708,0.009148193980918033,0.007903366016567838
G,0.05367723819838869,0.07579452336981002,0.10240597796822273,0.148997469847404,0.03133547163494535,0.07605305119973682,0.12493493537415926,0.05663421642980433,0.10452222170524236,0.05020479047660446,0.01709276260380508,0.012960302510153482,0.011261038166385713,0.014027265369425484,0.009510841738236079,0.010127785506013584,0.010212367242165992,0.011636181608769124,0.011430343386859877,0.008632538971835952
G,0.05310349694715226,0.07529383817232023,0.1024896682180478,0.1475332706762429,0.032247886183773666,0.07768113943077186,0.12493641049762447,0.056981015686038784,0.10332374223366032,0.04861176917053563,0.01734796144515437,0.013189899927084317,0.011259234840376173,0.014813954996450739,0.010170742140779973,0.011541277301792564,0.010212566649712432,0.01157098778398007,0.012432124130972153,0.010092958675357245
G,0.051037278164652235,0.0743069476611682,0.10165047689614778,0.14657416178067983,0.0325468633370137,0.07739467556691289,0.12457271641183018,0.05589437429234897,0.10230292607235447,0.048501112952483286,0.018607864030757655,0.013595612617039522,0.010903112133479928,0.015032217862325715,0.010403713482813446,0.011290148707307879,0.010261194607000533,0.011222407572098077,0.013131206723959992,0.01021301540557027
G,0.05022300950566751,0.07393440565852234,0.10133015234015388,0.14548224197597046,0.03315228972813049,0.07764696042153416,0.12398845814015583,0.055400659566507804,0.10105206947957512,0.047696855186870946,0.019405910248177824,0.013953021018565211,0.011150943495005797,0.015666561819367594,0.010722139839551375,0.011266529577201935,0.01045703901214253,0.011476231561026203,0.013833709086703451,0.010399751460306536
G,0.05022536155003687,0.07362766202999754,0.09970789073461848,0.14324577505485306,0.033357075409412365,0.07702879317901125,0.12295984615341471,0.05401487696587483,0.09931667488910763,0.04722954648359202,0.019407231906572807,0.014037611278259062,0.010881782221300797,0.016676382178871487,0.010658572106156413,0.010373563424099836,0.010055446426149158,0.009041784692826241,0.01303983251168574,0.010884158153221782
G,0.04901340558227122,0.073335879318858,0.1000448634176867,0.14251505690984195,0.03344595669165957,0.07748062590561847,0.12231490580527185,0.053997552067423404,0.098073877023571,0.046030384784861954,0.02038620726083534,0.014217928600728794,0.010819159820180793,0.016634446069961593,0.010746681515168765,0.01056911986176849,0.009756393857502852,0.009050026255062979,0.013288840499560198,0.010706503418267541
G,0.048777708271221173,0.07248979280427764,0.09924505170604284,0.14130975912768212,0.03363337843685269,0.07696667525002257,0.12119585942062469,0.05330097071898837,0.0969822595493506,0.045611567453951306,0.02021384542391746,0.014132340244343873,0.010630200383797975,0.016409679088403444,0.01055760540230147,0.010715861637150463,0.010222503374148104,0.008166071057756404,0.012372564193776008,0.010700165396010479
G,0.048017584595350965,0.07262763319227693,0.09994811596220968,0.14120349565822146,0.03457967101769726,0.077988644339857,0.12117087757583984,0.05340730125014422,0.09612437590428465,0.044705397775508485,0.02056252446151116,0.01408939287791147,0.010395398040590057,0.016373415372300894,0.010682860061509916,0.010144743464087754,0.010217109414353352,0.008077524999874934,0.012276289861229691,0.009956021911203016
G,0.047829557865007526,0.07283433307846357,0.09995772435079586,0.14099485858011246,0.03512868601987344,0.07755109266766724,0.12059615277235028,0.052354824826256974,0.09495882626183753,0.044518837618946594,0.020469646385745516,0.014091753335048389,0.010400929260321845,0.016269156365903644,0.010175609084749862,0.010011857070480034,0.01004299013493025,0.006436091845957202,0.011224670348430311,0.009956235392933738
G,0.04675506717318682,0.07289942588534296,0.10078674847202465,0.14089222188254524,0.036228318615983926,0.07869378599752738,0.1205914405036865,0.05250547839098513,0.09408589001248939,0.0435152082091865,0.020897037673733375,0.014058586979698223,0.010051622158435811,0.016262811555160038,0.010164485853920921,0.009512188159810702,0.010043196078887854,0.006330875600902706,0.011260553643384678,0.009512044164542273
G,0.04487454862101189,0.07164742499637963,0.09986336853646957,0.1396074509015974,0.037068410140194664,0.0784602900696659,0.11983020062847896,0.051469573042521,0.09266247471432444,0.04304412034333864,0.020322637665301017,0.013655430626854627,0.010073390455094632,0.015980536535327258,0.00960227902548914,0.009656412525810324,0.010143621053523177,0.005577000712084666,0.010170624930285569,0.00931080223040204
G,0.04469781522093434,0.0714647952567792,0.09958013970397342,0.13837720971417755,0.03725653229756665,0.07834170077533018,0.1186665160981295,0.051294658541895174,0.0915197201805849,0.04207344275322387,0.020401606246277754,0.013688254631798211,0.010036659454070078,0.015318496105067195,0.009611411298407768,0.009705538271043947,0.009860972083488854,0.005706503020937797,0.009955363370402544,0.00871031501262317
G,0.042743601522222854,0.07002786231626171,0.09887802726510606,0.1376021765893391,0.0378958481373638,0.07812574713744211,0.11815475005288925,0.05037467820054996,0.09040135307981577,0.04179470542477777,0.019134023708240584,0.012392300114925517,0.009692038793447917,0.014997903276353,0.009135464621161903,0.00985897553633518,0.010072712799053769,0.0052251894170199644,0.00948565641013301,0.00865732092003334
G,0.04300570287592666,0.07019595103604816,0.09892947674628108,0.13673628393504006,0.03834016156662902,0.07795052926589427,0.11695426710841025,0.05011355167830343,0.08924699891396008,0.04087914577194175,0.01912232094610441,0.012407991188968348,0.009731932611614567,0.014132863007226763,0.009081083332872655,0.009942199359717824,0.009990413064154413,0.005282587817325723,0.008956734091559136,0.008100101345007675
G,0.04206796348785272,0.06997098115735415,0.09980642811089678,0.1373532305392064,0.03971608558424651,0.07853278526094169,0.11693664678621311,0.04936857072942077,0.08812692038399018,0.04040623904995411,0.018112697373618123,0.012091834945287497,0.01101607537994786,0.01496251788250717,0.008326987340990634,0.009704055888267884,0.009989518557189856,0.0046765626212693905,0.007875657517987026,0.007840811916204277
G,0.041845430346389226,0.0701635072216152,0.10128608582819683,0.13849641933484735,0.03969365233645851,0.07794919267842015,0.11560250841148778,0.049032758488831776,0.08718791611524436,0.03970662676259432,0.01776759048167585,0.012503531157671097,0.013338212670364476,0.016681306354622647,0.008300751692129058,0.009461838474285517,0.008781311749723195,0.004860441812036987,0.007413485366757469,0.007184216369803638
G,0.04090757247473348,0.07001416683079778,0.1023725380528167,0.13885055699444235,0.040218884906175506,0.07867758452768116,0.11491928760361711,0.04906415280913386,0.08582641957483697,0.03833640530438611,0.016045375592580194,0.012064267809741765,0.015537783250653917,0.017404333462417224,0.008635425295947503,0.009287420955897574,0.008090009858201755,0.004845674463607334,0.005529122660215302,0.004614842021615807
G,0.04235204507178217,0.0716579448552485,0.10376990358073035,0.1396073974497154,0.040291327985581174,0.07849459201206328,0.11413434086084855,0.04886082191274,0.0849629013451451,0.03767100440982186,0.015702662763430093,0.013113837354709652,0.016791531672983657,0.018149904747036556,0.008663335366289793,0.009185175501337533,0.007238586677404775,0.00478315423664572,0.004913641498285618,0.004292233692194156
G,0.04148181120788679,0.07272871616025792,0.10596942117846908,0.14224165271374203,0.04178478703264463,0.07939198856483756,0.11517637844117685,0.0485466380174548,0.08480328248374201,0.03784474298167958,0.014918181985262706,0.013376862320428172,0.0151354552487004,0.016087087613807324,0.006466953469773151,0.007688715940138134,0.005275457822875841,0.004825472338859543,0.004862633556507986,0.004362583923449066
G,0.04211022991916348,0.07326134741340802,0.10628001209937013,0.14266384608370203,0.04199810076348916,0.07929710852042424,0.11528517668521425,0.04875477524741077,0.08520488998427608,0.03800148182725531,0.014516187543475672,0.013136303948102576,0.015073948724682177,0.016034011340913815,0.006462439611272877,0.007695243030725461,0.00529660063524971,0.00491201083148248,0.005103379470234049,0.004395119900687015
G,0.04246598143528528,0.07359574819779577,0.10613628837576791,0.14277087953230136,0.042120741001268266,0.0790517689378055,0.1153860225848045,0.04889117337730699,0.08578634278460398,0.03843802109395303,0.014234315729084832,0.012986100431206975,0.015203518566864214,0.015940700955064696,0.006503519768772051,0.007862310483761873,0.005229397242036959,0.004728082718774899,0.004464417550711775,0.004470283687616599
G,0.04277721789313015,0.07438404402439167,0.10524738165625214,0.142351924561389,0.04203605695818002,0.0774492936051691,0.11464764521490686,0.04791984096469498,0.08569365180373333,0.03932906481158532,0.014244897645219287,0.012890724957118146,0.01586382112989814,0.0164802232021239,0.006436664818654516,0.005939840021133748,0.004641384148836001,0.00473312318795251,0.004560991667818429,0.003306540436682631
G,0.04347715637805434,0.07469781246906611,0.10479354085991502,0.14163156459620457,0.04230643096769747,0.07720464960885293,0.11419391360879369,0.04756093447662482,0.08509985001828695,0.03908845114741948,0.013452302279821403,0.012595810352312865,0.016180454849126634,0.017128748745435813,0.00659991637935152,0.005734156088242471,0.004563422672804195,0.004889937180570161,0.0054487867908089346,0.0036641805538393224
G,0.04392159740112016,0.07573666874610986,0.10540540055271024,0.14211084027621002,0.04243815824691208,0.07716209586009073,0.11413392231087119,0.04757997039973279,0.08495653266175539,0.03900578914449,0.012933655732969477,0.011948376348283628,0.0158277590460184,0.016821376095851805,0.006667518956762449,0.005723914221524962,0.004560769285913453,0.00488017761693142,0.005575265602982171,0.003713709356765125
